sentence#,word,pos,tag
336.0,so,IN,
336.0,this,DT,
336.0,will,MD,
336.0,be,VB,
336.0,outside,IN,
336.0,the,DT,
336.0,sandwich,NN,
336.0,),-RRB-,
336.0,.,.,
337.0,Do,VB,
337.0,n't,RB,
337.0,miss,VB,
337.0,this,DT,
337.0,step,NN,
337.0,",",",",
337.0,I,PRP,
337.0,do,VBP,
337.0,n't,RB,
337.0,know,VB,
337.0,why,WRB,
337.0,",",",",
337.0,but,CC,
337.0,it,PRP,
337.0,does,VBZ,
337.0,make,VB,
337.0,a,DT,
337.0,difference,NN,
337.0,!,.,
338.0,Here,RB,
338.0,is,VBZ,
338.0,where,WRB,
338.0,I,PRP,
338.0,create,VBP,
338.0,an,DT,
338.0,assembly,NN,
338.0,line,NN,
338.0,w/,NNP,
338.0,the,DT,
338.0,bottoms,NNS,
338.0,of,IN,
338.0,the,DT,
338.0,buns,NNS,
338.0,(,-LRB-,
338.0,laying,VBG,
338.0,"their""lids",NNS,
338.0,"""",'',
338.0,off,IN,
338.0,to,IN,
338.0,the,DT,
338.0,side,NN,
338.0,),-RRB-,
338.0,.,.,
339.0,Layer,VB,
339.0,each,DT,
339.0,bun,NN,
339.0,w/,NNP,
339.0,Ham,NNP,
339.0,",",",",
339.0,then,RB,
339.0,swiss,JJ,
339.0,cheese,NN,
339.0,",",",",
339.0,Turkey,NNP,
339.0,",",",",
339.0,then,RB,
339.0,cheddar,NN,
339.0,cheese,NN,
339.0,",",",",
339.0,Pepperoni,NNP,
339.0,",",",",
339.0,then,RB,
339.0,mozzerella,NNP,
339.0,cheese,NN,
339.0,.,.,
340.0,"Place""lids",NNS,
340.0,"""",``,
340.0,on,IN,
340.0,buns,NNS,
340.0,and,CC,
340.0,place,NN,
340.0,in,IN,
340.0,425,CD,
340.0,degree,NN,
340.0,oven,NN,
340.0,for,IN,
340.0,approximly,NNP,
340.0,12,CD,
340.0,-,SYM,
340.0,15,CD,
340.0,minutes,NNS,
340.0,",",",",
340.0,or,CC,
340.0,until,IN,
340.0,you,PRP,
340.0,see,VBP,
340.0,the,DT,
340.0,tops,NNS,
340.0,start,VB,
340.0,to,TO,
340.0,turn,VB,
340.0,golden,JJ,
340.0,brown,NN,
340.0,.,.,
341.0,To,TO,
341.0,prepare,VB,
341.0,base,NN,
341.0,",",",",
341.0,cut,VB,
341.0,shortening,NN,
341.0,into,IN,
341.0,dry,JJ,
341.0,ingredients,NNS,
341.0,",",",",
341.0,mix,VB,
341.0,well,RB,
341.0,.,.,
342.0,Pat,NN,
342.0,firmly,RB,
342.0,and,CC,
342.0,evenly,RB,
342.0,into,IN,
342.0,an,DT,
342.0,8,CD,
342.0,inch,NN,
342.0,square,NN,
342.0,pan,NN,
342.0,and,CC,
342.0,bake,VB,
342.0,at,IN,
342.0,350,CD,
342.0,deg,NN,
342.0,.,.,
342.0,F.,NNP,
342.0,for,IN,
342.0,10,CD,
342.0,-,SYM,
342.0,12,CD,
342.0,minutes,NNS,
342.0,.,.,
342.0, ,_SP,
342.0,Cool,UH,
342.0,.,.,
343.0,For,IN,
343.0,cake,NN,
343.0,:,:,
343.0,cream,NN,
343.0,shortening,NN,
343.0,",",",",
343.0,and,CC,
343.0,sugar,NN,
343.0,;,:,
343.0,add,VB,
343.0,eggs,NNS,
343.0,and,CC,
343.0,vanilla,NN,
343.0,",",",",
343.0,beating,VBG,
343.0,well,RB,
343.0,until,IN,
343.0,fluffy,JJ,
343.0,.,.,
344.0,Sift,VB,
344.0,flour,NN,
344.0,",",",",
344.0,baking,NN,
344.0,powder,NN,
344.0,and,CC,
344.0,salt,NN,
344.0,together,RB,
344.0,;,:,
344.0,add,VB,
344.0,to,IN,
344.0,creamed,JJ,
344.0,mixture,NN,
344.0,alternately,RB,
344.0,with,IN,
344.0,milk,NN,
344.0,.,.,
345.0,Pour,FW,
345.0,batter,VBP,
345.0,into,IN,
345.0,a,DT,
345.0,greased,JJ,
345.0,and,CC,
345.0,floured,VBN,
345.0,8,CD,
345.0,inch,NN,
345.0,square,JJ,
345.0,pan,NN,
345.0,.,.,
346.0,Bake,VB,
346.0,at,IN,
346.0,350,CD,
346.0,deg,NN,
346.0,.,.,
346.0,F,NNP,
346.0,for,IN,
346.0,25,CD,
346.0,-,SYM,
346.0,40,CD,
346.0,minutes,NNS,
346.0,.,.,
347.0,Frosting,NN,
347.0,:,:,
347.0,in,IN,
347.0,small,JJ,
347.0,saucepan,NN,
347.0,",",",",
347.0,stir,VB,
347.0,tog,NNP,
347.0,.,.,
347.0,milk,NN,
347.0,and,CC,
347.0,flour,NN,
347.0,.,.,
348.0,Cook,NNP,
348.0,",",",",
348.0,stirring,VBG,
348.0,constantly,RB,
348.0,",",",",
348.0,until,IN,
348.0,mixute,NNP,
348.0,is,VBZ,
348.0,thickened,JJ,
348.0,and,CC,
348.0,smooth,JJ,
348.0,.,.,
348.0, ,_SP,
348.0,Cool,UH,
348.0,.,.,
349.0,On,IN,
349.0,highest,JJS,
349.0,speed,NN,
349.0,of,IN,
349.0,mixer,NN,
349.0,",",",",
349.0,beat,VBD,
349.0,cooled,JJ,
349.0,flour,NN,
349.0,mixture,NN,
349.0,with,IN,
349.0,butter,NN,
349.0,",",",",
349.0,shortening,NN,
349.0,and,CC,
349.0,vanilla,NN,
349.0,until,IN,
349.0,smooth,JJ,
349.0,and,CC,
349.0,fluffy,JJ,
349.0,.,.,
350.0,Blend,VB,
350.0,in,IN,
350.0,icing,NN,
350.0,sugar,NN,
350.0,and,CC,
350.0,salt,NN,
350.0,;,:,
350.0,continue,VBP,
350.0,beating,VBG,
350.0,until,IN,
350.0,frosting,NN,
350.0,is,VBZ,
350.0,very,RB,
350.0,fluffy,JJ,
350.0,.,.,
350.0, ,_SP,
350.0,This,DT,
350.0,will,MD,
350.0,take,VB,
350.0,at,RB,
350.0,least,RBS,
350.0,15,CD,
350.0,minutes,NNS,
350.0,.,.,
351.0,To,TO,
351.0,assemble,VB,
351.0,cake,NN,
351.0,:,:,
351.0,place,NN,
351.0,shortbread,NN,
351.0,base,NN,
351.0,on,IN,
351.0,serving,VBG,
351.0,plate,NN,
351.0,;,:,
351.0,spread,VBN,
351.0,with,IN,
351.0,small,JJ,
351.0,amount,NN,
351.0,of,IN,
351.0,frosting,NN,
351.0,.,.,
352.0,Place,NN,
352.0,cake,NN,
352.0,on,IN,
352.0,base,NN,
352.0,.,.,
352.0,(,-LRB-,
352.0,you,PRP,
352.0,can,MD,
352.0,split,VB,
352.0,the,DT,
352.0,cake,NN,
352.0,for,IN,
352.0,layers,NNS,
352.0,),-RRB-,
352.0,.,.,
353.0,Cover,VB,
353.0,top,NN,
353.0,and,CC,
353.0,sides,NNS,
353.0,of,IN,
353.0,cake,NN,
353.0,with,IN,
353.0,remaining,VBG,
353.0,frosting,NN,
353.0,.,.,
353.0, ,_SP,
353.0,If,IN,
353.0,desired,VBN,
353.0,",",",",
353.0,garnish,VB,
353.0,sides,NNS,
353.0,of,IN,
353.0,cake,NN,
353.0,with,IN,
353.0,shaved,VBN,
353.0,semi,JJ,
353.0,-,JJ,
353.0,sweet,JJ,
353.0,chocolate,NN,
353.0,.,.,
354.0,Preheat,VB,
354.0,oven,NN,
354.0,to,IN,
354.0,350,CD,
354.0,degrees,NNS,
354.0,.,.,
355.0,Mix,VB,
355.0,together,RB,
355.0,the,DT,
355.0,cake,NN,
355.0,mix,NN,
355.0,",",",",
355.0,pudding,NN,
355.0,",",",",
355.0,nutmeg,NN,
355.0,and,CC,
355.0,cinnamon,NN,
355.0,.,.,
356.0,Add,VB,
356.0,eggs,NNS,
356.0,",",",",
356.0,oil,NN,
356.0,and,CC,
356.0,water,NN,
356.0,to,IN,
356.0,this,DT,
356.0,mixture,NN,
356.0,.,.,
357.0,Mix,VB,
357.0,on,IN,
357.0,medium,JJ,
357.0,speed,NN,
357.0,for,IN,
357.0,1,CD,
357.0,minute,NN,
357.0,.,.,
358.0,Add,VB,
358.0,the,DT,
358.0,pineapple,NN,
358.0,",",",",
358.0,carrots,NNS,
358.0,",",",",
358.0,pecans,NNS,
358.0,and,CC,
358.0,coconut,NN,
358.0,.,.,
359.0,Blend,VB,
359.0,well,RB,
359.0,.,.,
360.0,Pour,VB,
360.0,into,IN,
360.0,a,DT,
360.0,greased,JJ,
360.0,9,CD,
360.0,inch,NN,
360.0,round,JJ,
360.0,cake,NN,
360.0,pan,NN,
360.0,.,.,
361.0,Bake,VB,
361.0,25,CD,
361.0,to,TO,
361.0,30,CD,
361.0,minutes,NNS,
361.0,",",",",
361.0,until,IN,
361.0,tooth,NN,
361.0,pick,NN,
361.0,inserted,VBN,
361.0,in,IN,
361.0,the,DT,
361.0,center,NN,
361.0,comes,VBZ,
361.0,out,RP,
361.0,clean,JJ,
361.0,.,.,
362.0,Melt,VB,
362.0,butter,NN,
362.0,in,IN,
362.0,a,DT,
362.0,sauté,NN,
362.0,pan,NN,
362.0,.,.,
363.0,Add,VB,
363.0,the,DT,
363.0,corn,NN,
363.0,",",",",
363.0,onion,NN,
363.0,and,CC,
363.0,red,JJ,
363.0,pepper,NN,
363.0,and,CC,
363.0,sauté,VB,
363.0,on,IN,
363.0,medium,JJ,
363.0,heat,NN,
363.0,until,IN,
363.0,some,DT,
363.0,of,IN,
363.0,the,DT,
363.0,corn,NN,
363.0,kernels,NNS,
363.0,start,VBP,
363.0,to,TO,
363.0,turn,VB,
363.0,golden,JJ,
363.0,brown,NN,
363.0,.,.,
364.0,Whisk,VB,
364.0,egg,NN,
364.0,",",",",
364.0,corn,NN,
364.0,liquid,NN,
364.0,",",",",
364.0,and,CC,
364.0,cream,NN,
364.0,together,RB,
364.0,.,.,
365.0,Stir,VB,
365.0,into,IN,
365.0,corn,NN,
365.0,muffin,NN,
365.0,mix,NN,
365.0,with,IN,
365.0,a,DT,
365.0,fork,NN,
365.0,.,.,
366.0,Stir,VB,
366.0,in,IN,
366.0,diced,JJ,
366.0,jalapenos,NNS,
366.0,and,CC,
366.0,cheddar,NN,
366.0,cheese,NN,
366.0,.,.,
367.0,Quickly,RB,
367.0,stir,VB,
367.0,in,IN,
367.0,hot,JJ,
367.0,sautéed,JJ,
367.0,corn,NN,
367.0,and,CC,
367.0,onion,NN,
367.0,mixture,NN,
367.0,",",",",
367.0,just,RB,
367.0,mixing,VBG,
367.0,in,RP,
367.0,slightly,RB,
367.0,.,.,
368.0,Pour,VB,
368.0,into,IN,
368.0,8,CD,
368.0,”,'',
368.0,x,SYM,
368.0,8,CD,
368.0,”,'',
368.0,buttered,VBN,
368.0,baking,NN,
368.0,dish,NN,
368.0,.,.,
369.0,Bake,VB,
369.0,at,IN,
369.0,350º,CD,
369.0,for,IN,
369.0,15,CD,
369.0,minutes,NNS,
369.0,.,.,
370.0,Remove,VB,
370.0,cornbread,NN,
370.0,",",",",
370.0,turn,VB,
370.0,off,RP,
370.0,oven,NN,
370.0,",",",",
370.0,drizzle,NN,
370.0,cornbread,NN,
370.0,with,IN,
370.0,honey,NN,
370.0,and,CC,
370.0,put,VBD,
370.0,back,RB,
370.0,in,IN,
370.0,hot,JJ,
370.0,oven,NN,
370.0,for,IN,
370.0,5,CD,
370.0,minutes,NNS,
370.0,(,-LRB-,
370.0,If,IN,
370.0,you,PRP,
370.0,prefer,VBP,
370.0,not,RB,
370.0,to,TO,
370.0,use,VB,
370.0,honey,NN,
370.0,just,RB,
370.0,bake,VB,
370.0,for,IN,
370.0,a,DT,
370.0,total,NN,
370.0,of,IN,
370.0,20,CD,
370.0,minutes,NNS,
370.0,),-RRB-,
370.0,.,.,
371.0,Remove,VB,
371.0,from,IN,
371.0,oven,NN,
371.0,and,CC,
371.0,let,VB,
371.0,stand,VB,
371.0,for,IN,
371.0,10,CD,
371.0,minutes,NNS,
371.0,before,IN,
371.0,serving,VBG,
371.0,.,.,
372.0,Mix,VB,
372.0,starter,NN,
372.0,ingredients,NNS,
372.0,in,IN,
372.0,a,DT,
372.0,bowl,NN,
372.0,and,CC,
372.0,let,VB,
372.0,stand,VB,
372.0,at,IN,
372.0,room,NN,
372.0,temperature,NN,
372.0,undisturbed,JJ,
372.0,for,IN,
372.0,24,CD,
372.0,to,TO,
372.0,36,CD,
372.0,hours,NNS,
372.0,.,.,
373.0,(,-LRB-,
373.0,If,IN,
373.0,you,PRP,
373.0,already,RB,
373.0,have,VBP,
373.0,your,PRP$,
373.0,one,CD,
373.0,cup,NN,
373.0,of,IN,
373.0,starter,NN,
373.0,from,IN,
373.0,a,DT,
373.0,friend,NN,
373.0,",",",",
373.0,disregard,VBP,
373.0,the,DT,
373.0,above,JJ,
373.0,.,.,
373.0,),-RRB-,
373.0,Place,NNP,
373.0,starter,NN,
373.0,in,IN,
373.0,a,DT,
373.0,medium,JJ,
373.0,bowl,NN,
373.0,and,CC,
373.0,combine,VB,
373.0,it,PRP,
373.0,with,IN,
373.0,"the""First",NNP,
373.0,Day,NNP,
373.0,"""",``,
373.0,ingredients,NNS,
373.0,.,.,
374.0,Cover,VB,
374.0,and,CC,
374.0,refrigerate,VB,
374.0,.,.,
375.0,Stir,VB,
375.0,once,RB,
375.0,a,DT,
375.0,day,NN,
375.0,for,IN,
375.0,5,CD,
375.0,days,NNS,
375.0,.,.,
376.0,On,IN,
376.0,the,DT,
376.0,5th,JJ,
376.0,day,NN,
376.0,",",",",
376.0,place,NN,
376.0,in,IN,
376.0,a,DT,
376.0,larger,JJR,
376.0,bowl,NN,
376.0,and,CC,
376.0,add,VB,
376.0,"the""Fifth",NNP,
376.0,Day,NNP,
376.0,"""",'',
376.0,ingredients,NNS,
376.0,.,.,
377.0,Cover,VB,
377.0,and,CC,
377.0,refrigerate,VB,
377.0,.,.,
378.0,Stir,VB,
378.0,once,RB,
378.0,a,DT,
378.0,day,NN,
378.0,for,IN,
378.0,5,CD,
378.0,more,JJR,
378.0,days,NNS,
378.0,.,.,
379.0,Remove,VB,
379.0,3,CD,
379.0,separate,JJ,
379.0,cups,NNS,
379.0,of,IN,
379.0,starter,NN,
379.0,and,CC,
379.0,give,VB,
379.0,each,DT,
379.0,cup,NN,
379.0,to,IN,
379.0,3,CD,
379.0,friends,NNS,
379.0,with,IN,
379.0,the,DT,
379.0,recipe,NN,
379.0,and,CC,
379.0,instructions,NNS,
379.0,.,.,
380.0,(,-LRB-,
380.0,They,PRP,
380.0,will,MD,
380.0,not,RB,
380.0,need,VB,
380.0,to,TO,
380.0,mix,VB,
380.0,their,PRP$,
380.0,starter,NN,
380.0,or,CC,
380.0,let,VB,
380.0,it,PRP,
380.0,sit,VB,
380.0,for,IN,
380.0,24,CD,
380.0,to,TO,
380.0,36,CD,
380.0,hours,NNS,
380.0,because,IN,
380.0,you,PRP,
380.0,are,VBP,
380.0,giving,VBG,
380.0,them,PRP,
380.0,their,PRP$,
380.0,starter,NN,
380.0,.,.,
380.0,),-RRB-,
380.0,Preheat,VB,
380.0,oven,NN,
380.0,to,IN,
380.0,350,CD,
380.0,degrees,NNS,
380.0,.,.,
381.0,Combine,VB,
381.0,all,DT,
381.0,of,IN,
381.0,"the""Tenth",NNP,
381.0,Day,NNP,
381.0,"""",'',
381.0,ingredients,NNS,
381.0,with,IN,
381.0,the,DT,
381.0,remaining,VBG,
381.0,mixture,NN,
381.0,.,.,
382.0,Pour,VB,
382.0,into,IN,
382.0,a,DT,
382.0,greased,JJ,
382.0,and,CC,
382.0,floured,VBN,
382.0,9,CD,
382.0,x,SYM,
382.0,13,CD,
382.0,"""",``,
382.0,pan,NN,
382.0,.,.,
383.0,Combine,VB,
383.0,topping,VBG,
383.0,ingredients,NNS,
383.0,and,CC,
383.0,sprinkle,VB,
383.0,on,RP,
383.0,top,NN,
383.0,.,.,
384.0,Bake,VB,
384.0,for,IN,
384.0,40-,CD,
384.0,50,CD,
384.0,minutes,NNS,
384.0,.,.,
385.0,Brown,VB,
385.0,the,DT,
385.0,sausage,NN,
385.0,and,CC,
385.0,ground,NN,
385.0,meat,NN,
385.0,and,CC,
385.0,drain,VB,
385.0,all,PDT,
385.0,the,DT,
385.0,fat,NN,
385.0,.,.,
386.0,Add,VB,
386.0,all,PDT,
386.0,the,DT,
386.0,other,JJ,
386.0,ingredients,NNS,
386.0,for,IN,
386.0,the,DT,
386.0,meat,NN,
386.0,filling,NN,
386.0,and,CC,
386.0,simmer,VB,
386.0,on,IN,
386.0,the,DT,
386.0,stove,NN,
386.0,",",",",
386.0,uncovered,VBN,
386.0,",",",",
386.0,for,IN,
386.0,about,RB,
386.0,1/2,CD,
386.0,hour,NN,
386.0,.,.,
387.0,I,PRP,
387.0,usually,RB,
387.0,add,VBP,
387.0,a,DT,
387.0,bay,NN,
387.0,leaf,NN,
387.0,or,CC,
387.0,two,CD,
387.0,.,.,
388.0,Mix,VB,
388.0,up,RP,
388.0,the,DT,
388.0,cheese,NN,
388.0,filling,NN,
388.0,and,CC,
388.0,set,VBN,
388.0,aside,RB,
388.0,in,IN,
388.0,fridge,NN,
388.0,until,IN,
388.0,ready,JJ,
388.0,to,TO,
388.0,use,VB,
388.0,.,.,
389.0,Put,VB,
389.0,the,DT,
389.0,noodles,NNS,
389.0,in,IN,
389.0,salted,VBN,
389.0,water,NN,
389.0,and,CC,
389.0,cook,VB,
389.0,until,IN,
389.0,soft,JJ,
389.0,when,WRB,
389.0,poked,VBN,
389.0,with,IN,
389.0,a,DT,
389.0,fork,NN,
389.0,.,.,
390.0,When,WRB,
390.0,the,DT,
390.0,noodles,NNS,
390.0,are,VBP,
390.0,done,VBN,
390.0,",",",",
390.0,drain,VB,
390.0,the,DT,
390.0,noodles,NNS,
390.0,and,CC,
390.0,rinse,VB,
390.0,off,RP,
390.0,with,IN,
390.0,cold,JJ,
390.0,water,NN,
390.0,so,IN,
390.0,they,PRP,
390.0,can,MD,
390.0,be,VB,
390.0,handled,VBN,
390.0,easily,RB,
390.0,.,.,
391.0,Spray,VB,
391.0,the,DT,
391.0,baking,NN,
391.0,pan,NN,
391.0,with,IN,
391.0,a,DT,
391.0,non,JJ,
391.0,-,JJ,
391.0,stick,JJ,
391.0,spray,NN,
391.0,and,CC,
391.0,put,VB,
391.0,a,DT,
391.0,layer,NN,
391.0,of,IN,
391.0,noodles,NNS,
391.0,down,RB,
391.0,on,IN,
391.0,the,DT,
391.0,bottom,NN,
391.0,of,IN,
391.0,the,DT,
391.0,pan,NNP,
391.0,.,NNP,
391.0, ,_SP,
391.0,It,PRP,
391.0,is,VBZ,
391.0,OK,JJ,
391.0,to,TO,
391.0,cut,VB,
391.0,some,DT,
391.0,of,IN,
391.0,the,DT,
391.0,noodles,NNS,
391.0,to,TO,
391.0,fit,VB,
391.0,into,IN,
391.0,the,DT,
391.0,pan,NN,
391.0,if,IN,
391.0,they,PRP,
391.0,do,VBP,
391.0,not,RB,
391.0,fit,VB,
391.0,whole,JJ,
391.0,.,.,
392.0,Spread,VB,
392.0,half,PDT,
392.0,the,DT,
392.0,cheese,NN,
392.0,filling,VBG,
392.0,over,RP,
392.0,the,DT,
392.0,noodels,NNS,
392.0,",",",",
392.0,then,RB,
392.0,half,NN,
392.0,of,IN,
392.0,the,DT,
392.0,mozarella,NNP,
392.0,cheese,NN,
392.0,on,IN,
392.0,top,NN,
392.0,of,IN,
392.0,that,DT,
392.0,",",",",
392.0,then,RB,
392.0,half,NN,
392.0,of,IN,
392.0,the,DT,
392.0,meat,NN,
392.0,sauce,NN,
392.0,over,IN,
392.0,the,DT,
392.0,grated,NN,
392.0,mozarella,NN,
392.0,cheese,NN,
392.0,.,.,
393.0,REPEAT,NN,
393.0,layers,NNS,
393.0,and,CC,
393.0,then,RB,
393.0,top,NN,
393.0,with,IN,
393.0,more,JJR,
393.0,mozarella,NN,
393.0,cheese,NN,
393.0,.,.,
394.0,Bake,VB,
394.0,at,IN,
394.0,375,CD,
394.0,degrees,NNS,
394.0,for,IN,
394.0,30,CD,
394.0,minutes,NNS,
394.0,.,.,
394.0, ,_SP,
394.0,Let,VBD,
394.0,stand,VB,
394.0,for,IN,
394.0,10,CD,
394.0,minutes,NNS,
394.0,before,IN,
394.0,cutting,VBG,
394.0,into,IN,
394.0,it,PRP,
394.0,.,.,
395.0,Leftovers,NNS,
395.0,can,MD,
395.0,be,VB,
395.0,easily,RB,
395.0,stored,VBN,
395.0,in,IN,
395.0,the,DT,
395.0,freezer,NN,
395.0,.,.,
396.0,Preheat,VB,
396.0,oven,NN,
396.0,to,IN,
396.0,325,CD,
396.0,°,NN,
396.0,.,.,
397.0,Thaw,VB,
397.0,spinach,NN,
397.0,",",",",
397.0,and,CC,
397.0,squeeze,VB,
397.0,out,RP,
397.0,as,RB,
397.0,MUCH,JJ,
397.0,moisture,NN,
397.0,as,IN,
397.0,possible,JJ,
397.0,.,.,
398.0,Beat,VB,
398.0,the,DT,
398.0,eggs,NNS,
398.0,in,IN,
398.0,medium,JJ,
398.0,bowl,NN,
398.0,.,.,
399.0,Stir,VB,
399.0,in,IN,
399.0,the,DT,
399.0,cottage,NN,
399.0,cheese,NN,
399.0,",",",",
399.0,grated,VBN,
399.0,cheese,NN,
399.0,",",",",
399.0,spinach,NN,
399.0,and,CC,
399.0,seasonings,NNS,
399.0,;,:,
399.0,stir,VB,
399.0,until,IN,
399.0,mixed,VBN,
399.0,thoroughly,RB,
399.0,.,.,
400.0,Distribute,VB,
400.0,meat,NN,
400.0,/,SYM,
400.0,chicken,NN,
400.0,/,SYM,
400.0,ham,NN,
400.0,(,-LRB-,
400.0,whatever1,NN,
400.0,),-RRB-,
400.0,evenly,RB,
400.0,over,IN,
400.0,bottom,NN,
400.0,of,IN,
400.0,pan,NNP,
400.0,.,.,
401.0,Pour,NNP,
401.0,cottage,NN,
401.0,cheese,NN,
401.0,mixture,NN,
401.0,over,IN,
401.0,meat,NN,
401.0,;,:,
401.0,push,VB,
401.0,w/,NNP,
401.0,spatula,NN,
401.0,to,TO,
401.0,distribute,VB,
401.0,evenly,RB,
401.0,.,.,
402.0,Top,JJ,
402.0,with,IN,
402.0,extra,JJ,
402.0,grated,JJ,
402.0,cheese,NN,
402.0,if,IN,
402.0,desired,VBN,
402.0,.,.,
403.0,Sprinkle,VB,
403.0,top,JJ,
403.0,w/,NNP,
403.0,toasted,VBN,
403.0,wheat,NN,
403.0,germ,NN,
403.0,.,.,
404.0,Bake,VB,
404.0,45,CD,
404.0,-,SYM,
404.0,50,CD,
404.0,minutes,NNS,
404.0,",",",",
404.0,until,IN,
404.0,set,VBN,
404.0,and,CC,
404.0,slightly,RB,
404.0,brown,JJ,
404.0,at,IN,
404.0,edges,NNS,
404.0,.,.,
405.0,Let,VB,
405.0,sit,VB,
405.0,a,DT,
405.0,few,JJ,
405.0,minutes,NNS,
405.0,out,IN,
405.0,of,IN,
405.0,oven,NN,
405.0,before,IN,
405.0,serving,VBG,
405.0,.,.,
406.0,Serve,VB,
406.0,hot,JJ,
406.0,or,CC,
406.0,at,IN,
406.0,room,NN,
406.0,temperature,NN,
406.0,.,.,
407.0,Before,IN,
407.0,you,PRP,
407.0,turn,VBP,
407.0,in,RP,
407.0,for,IN,
407.0,the,DT,
407.0,night,NN,
407.0,",",",",
407.0,grease,VB,
407.0,a,DT,
407.0,10,CD,
407.0,"""",``,
407.0,bundt,NN,
407.0,pan,NN,
407.0,and,CC,
407.0,add,VB,
407.0,frozen,JJ,
407.0,rolls,NNS,
407.0,.,.,
408.0,Sprinkle,VB,
408.0,with,IN,
408.0,brown,JJ,
408.0,sugar,NN,
408.0,",",",",
408.0,pudding,NN,
408.0,powder,NN,
408.0,",",",",
408.0,cinnamon,NN,
408.0,and,CC,
408.0,raisins,NNS,
408.0,.,.,
409.0,Pour,VB,
409.0,melted,VBD,
409.0,butter,NN,
409.0,over,RB,
409.0,all,RB,
409.0,.,.,
410.0,Cover,VB,
410.0,with,IN,
410.0,a,DT,
410.0,clean,JJ,
410.0,",",",",
410.0,damp,JJ,
410.0,cloth,NN,
410.0,.,.,
411.0,(,-LRB-,
411.0,Leave,VB,
411.0,out,RP,
411.0,at,IN,
411.0,room,NN,
411.0,temperature,NN,
411.0,),-RRB-,
411.0,.,.,
412.0,Off,IN,
412.0,to,IN,
412.0,bed,NN,
412.0,you,PRP,
412.0,go,VBP,
412.0,!,.,
413.0,In,IN,
413.0,the,DT,
413.0,morning,NN,
413.0,",",",",
413.0,preheat,VB,
413.0,oven,NN,
413.0,to,IN,
413.0,350,CD,
413.0,and,CC,
413.0,bake,VB,
413.0,for,IN,
413.0,25,CD,
413.0,minutes,NNS,
413.0,.,.,
414.0,Let,VB,
414.0,sit,VB,
414.0,for,IN,
414.0,5,CD,
414.0,minutes,NNS,
414.0,and,CC,
414.0,then,RB,
414.0,turn,VB,
414.0,out,RP,
414.0,on,IN,
414.0,a,DT,
414.0,serving,VBG,
414.0,plate,NN,
414.0,.,.,
415.0,I,PRP,
415.0,had,VBD,
415.0,previously,RB,
415.0,browned,VBN,
415.0,and,CC,
415.0,drained,VBN,
415.0,the,DT,
415.0,ground,NN,
415.0,beef,NN,
415.0,and,CC,
415.0,had,VBD,
415.0,it,PRP,
415.0,in,IN,
415.0,the,DT,
415.0,fridge,NN,
415.0,",",",",
415.0,If,IN,
415.0,you,PRP,
415.0,do,VBP,
415.0,n't,RB,
415.0,have,VB,
415.0,this,DT,
415.0,leftover,JJS,
415.0,",",",",
415.0,brown,JJ,
415.0,ground,NN,
415.0,beef,NN,
415.0,first,RB,
415.0,in,IN,
415.0,a,DT,
415.0,nonstick,JJ,
415.0,skillet,NN,
415.0,",",",",
415.0,drain,VB,
415.0,off,RP,
415.0,fat,NN,
415.0,really,RB,
415.0,well,RB,
415.0,.,.,
416.0,I,PRP,
416.0,use,VBP,
416.0,a,DT,
416.0,pile,NN,
416.0,of,IN,
416.0,paper,NN,
416.0,towels,NNS,
416.0,to,TO,
416.0,soak,VB,
416.0,up,RP,
416.0,the,DT,
416.0,fat,NN,
416.0,.,.,
417.0,Place,NNP,
417.0,ground,NN,
417.0,beef,NN,
417.0,in,IN,
417.0,a,DT,
417.0,large,JJ,
417.0,pot,NN,
417.0,.,.,
418.0,Stir,VB,
418.0,in,IN,
418.0,all,DT,
418.0,other,JJ,
418.0,ingredients,NNS,
418.0,except,IN,
418.0,the,DT,
418.0,sugar,NN,
418.0,.,.,
419.0,Bring,VB,
419.0,to,IN,
419.0,a,DT,
419.0,boil,NN,
419.0,",",",",
419.0,stirring,VBG,
419.0,occasionally,RB,
419.0,.,.,
420.0,Turn,VB,
420.0,heat,NN,
420.0,down,RP,
420.0,to,IN,
420.0,low,JJ,
420.0,and,CC,
420.0,simmer,VB,
420.0,uncovered,JJ,
420.0,or,CC,
420.0,covered,VBN,
420.0,for,IN,
420.0,about,RB,
420.0,30,CD,
420.0,minutes,NNS,
420.0,or,CC,
420.0,so,RB,
420.0,to,TO,
420.0,let,VB,
420.0,the,DT,
420.0,flavors,NNS,
420.0,mix,VB,
420.0,",",",",
420.0,stirring,VBG,
420.0,occasionally,RB,
420.0,.,.,
421.0,Taste,VB,
421.0,the,DT,
421.0,sauce,NN,
421.0,now,RB,
421.0,and,CC,
421.0,then,RB,
421.0,and,CC,
421.0,add,VB,
421.0,more,JJR,
421.0,onions,NNS,
421.0,or,CC,
421.0,garlic,NN,
421.0,to,TO,
421.0,taste,VB,
421.0,.,.,
422.0,Add,VB,
422.0,a,DT,
422.0,little,JJ,
422.0,sugar,NN,
422.0,to,TO,
422.0,neutralize,VB,
422.0,the,DT,
422.0,acidity,NN,
422.0,of,IN,
422.0,the,DT,
422.0,tomatoes,NNS,
422.0,during,IN,
422.0,the,DT,
422.0,simmering,NN,
422.0,.,.,
423.0,Serve,VB,
423.0,over,IN,
423.0,hot,JJ,
423.0,spaghetti,NNS,
423.0,noodles,NNS,
