sentence#,word,pos,tag
323.0,Serve,VB,U-Action
323.0,hot,JJ,O
323.0,",",",",O
323.0,on,IN,O
323.0,sandwich,NN,B-Ingredient
323.0,buns,NNS,L-Ingredient
323.0,or,CC,O
323.0,bread,NN,U-Ingredient
323.0,",",",",O
323.0,or,CC,O
323.0,over,IN,O
323.0,hot,JJ,O
323.0,potatoes,NNS,U-Ingredient
323.0,or,CC,O
323.0,rice,NN,U-Ingredient
323.0,.,.,O
324.0,Cook,VB,U-Action
324.0,pasta,NN,U-Ingredient
324.0,and,CC,O
324.0,set,VBN,U-Action
324.0,aside,RB,O
324.0,.,.,O
325.0,Place,NN,U-Action
325.0,onions,NNS,U-Ingredient
325.0,",",",",O
325.0,dill,NN,B-Ingredient
325.0,pickles,NNS,L-Ingredient
325.0,",",",",O
325.0,olives,NNS,U-Ingredient
325.0,",",",",O
325.0,water,NN,B-Ingredient
325.0,chestnuts,NNS,L-Ingredient
325.0,",",",",O
325.0,chives,NNS,U-Ingredient
325.0,and,CC,O
325.0,peppers,NNS,U-Ingredient
325.0,in,IN,O
325.0,a,DT,O
325.0,bowl,NN,U-Utensil
325.0,.,.,O
326.0,Add,VB,U-Action
326.0,oil,NN,U-Ingredient
326.0,",",",",O
326.0,vinegar,NN,U-Ingredient
326.0,and,CC,O
326.0,spices,NNS,U-Ingredient
326.0,.,.,O
327.0,Marinate,VB,U-Action
327.0,for,IN,O
327.0,15,CD,O
327.0,-,SYM,O
327.0,20,CD,O
327.0,minutes,NNS,O
327.0,or,CC,O
327.0,so,RB,O
327.0,.,.,O
328.0,Add,VB,U-Action
328.0,pasta,NN,U-Ingredient
328.0,",",",",O
328.0,tomatoes,NNS,U-Ingredient
328.0,",",",",O
328.0,meat,NN,U-Ingredient
328.0,and,CC,O
328.0,cheese,NN,U-Ingredient
328.0,and,CC,O
328.0,toss,VB,U-Action
328.0,lightly,RB,O
328.0,.,.,O
329.0,Serve,VB,U-Action
329.0,cold,JJ,O
329.0,.,.,O
330.0,Deep,JJ,O
330.0,fry,NN,U-Action
330.0,french,JJ,B-Ingredient
330.0,fries,NNS,L-Ingredient
330.0,according,VBG,O
330.0,to,IN,O
330.0,package,NN,O
330.0,directions,NNS,O
330.0,(,-LRB-,O
330.0,thickness,NN,O
330.0,of,IN,O
330.0,fries,NNS,O
330.0,will,MD,O
330.0,determine,VB,O
330.0,frying,VBG,O
330.0,time,NN,O
330.0,),-RRB-,O
330.0,.,.,O
331.0,Drain,VB,U-Action
331.0,well,RB,O
331.0,on,IN,O
331.0,paper,NN,B-Utensil
331.0,towels,NNS,L-Utensil
331.0,",",",",O
331.0,and,CC,O
331.0,transfer,VB,U-Action
331.0,to,IN,O
331.0,a,DT,O
331.0,serving,VBG,B-Utensil
331.0,platter,NN,L-Utensil
331.0,.,.,O
332.0,Season,NN,U-Action
332.0,with,IN,O
332.0,salt,NN,U-Ingredient
332.0,and,CC,O
332.0,pepper,NN,U-Ingredient
332.0,",",",",O
332.0,then,RB,O
332.0,sprinkle,VB,U-Action
332.0,on,RP,O
332.0,remaining,VBG,O
332.0,ingredients,NNS,O
332.0,.,.,O
333.0,Serve,VB,U-Action
333.0,with,IN,O
333.0,your,PRP$,O
333.0,favorite,JJ,O
333.0,condiments,NNS,U-Ingredient
333.0,.,.,O
334.0,Lay,VB,U-Action
334.0,out,RP,O
334.0,sandwich,NN,B-Ingredient
334.0,rolls,NNS,L-Ingredient
334.0,on,IN,O
334.0,jelly,NN,B-Utensil
334.0,roll,NN,I-Utensil
334.0,pans,NNS,L-Utensil
334.0,/,SYM,O
334.0,cookie,NN,B-Utensil
334.0,sheets,NNS,L-Utensil
334.0,(,-LRB-,O
334.0,I,PRP,O
334.0,line,VBP,O
334.0,mine,NN,O
334.0,with,IN,O
334.0,foil,NN,O
334.0,),-RRB-,O
334.0,.,.,O
335.0,Melt,NN,U-Action
335.0,butter,NN,U-Ingredient
335.0,",",",",O
335.0,mix,VB,U-Action
335.0,in,IN,O
335.0,Italian,NNP,B-Ingredient
335.0,Dressing,NNP,I-Ingredient
335.0,Mix,NNP,L-Ingredient
335.0,.,.,O
336.0,Using,VBG,O
336.0,a,DT,O
336.0,pastry,NN,O
336.0,or,CC,O
336.0,BBQ,NN,B-Utensil
336.0,brush,NN,L-Utensil
336.0,",",",",O
336.0,graciously,RB,O
336.0,apply,VB,U-Action
336.0,seasoned,JJ,B-Ingredient
336.0,butter,NN,L-Ingredient
336.0,to,IN,O
336.0,the,DT,O
336.0,TOP,NN,O
336.0,of,IN,O
336.0,"the""bottom",NNP,O
336.0,bun,NN,U-Ingredient
336.0,"""",'',O
336.0,(,-LRB-,O
336.0,so,IN,O
336.0,this,DT,O
336.0,will,MD,O
336.0,be,VB,O
336.0,inside,IN,O
336.0,the,DT,O
336.0,sandwich,NN,O
336.0,),-RRB-,O
336.0,and,CC,O
336.0,the,DT,O
336.0,TOP,NN,O
336.0,of,IN,O
336.0,the,DT,O
336.0,top,JJ,O
336.0,bun,NN,U-Ingredient
336.0,(,-LRB-,O
336.0,so,IN,O
336.0,this,DT,O
336.0,will,MD,O
336.0,be,VB,O
336.0,outside,IN,O
336.0,the,DT,O
336.0,sandwich,NN,O
336.0,),-RRB-,O
336.0,.,.,O
337.0,Do,VB,O
337.0,n't,RB,O
337.0,miss,VB,O
337.0,this,DT,O
337.0,step,NN,O
337.0,",",",",O
337.0,I,PRP,O
337.0,do,VBP,O
337.0,n't,RB,O
337.0,know,VB,O
337.0,why,WRB,O
337.0,",",",",O
337.0,but,CC,O
337.0,it,PRP,O
337.0,does,VBZ,O
337.0,make,VB,O
337.0,a,DT,O
337.0,difference,NN,O
337.0,!,.,O
338.0,Here,RB,O
338.0,is,VBZ,O
338.0,where,WRB,O
338.0,I,PRP,O
338.0,create,VBP,O
338.0,an,DT,O
338.0,assembly,NN,O
338.0,line,NN,O
338.0,w/,NNP,O
338.0,the,DT,O
338.0,bottoms,NNS,O
338.0,of,IN,O
338.0,the,DT,O
338.0,buns,NNS,U-Ingredient
338.0,(,-LRB-,O
338.0,laying,VBG,O
338.0,"their""lids",NNS,O
338.0,"""",'',O
338.0,off,IN,O
338.0,to,IN,O
338.0,the,DT,O
338.0,side,NN,O
338.0,),-RRB-,O
338.0,.,.,O
339.0,Layer,VB,U-Action
339.0,each,DT,O
339.0,bun,NN,U-Ingredient
339.0,w/,NNP,O
339.0,Ham,NNP,U-Ingredient
339.0,",",",",O
339.0,then,RB,O
339.0,swiss,JJ,B-Ingredient
339.0,cheese,NN,L-Ingredient
339.0,",",",",O
339.0,Turkey,NNP,U-Ingredient
339.0,",",",",O
339.0,then,RB,O
339.0,cheddar,NN,B-Ingredient
339.0,cheese,NN,L-Ingredient
339.0,",",",",O
339.0,Pepperoni,NNP,U-Ingredient
339.0,",",",",O
339.0,then,RB,O
339.0,mozzerella,NNP,B-Ingredient
339.0,cheese,NN,L-Ingredient
339.0,.,.,O
340.0,"Place""lids",NNS,O
340.0,"""",``,O
340.0,on,IN,O
340.0,buns,NNS,U-Ingredient
340.0,and,CC,O
340.0,place,NN,U-Action
340.0,in,IN,O
340.0,425,CD,O
340.0,degree,NN,O
340.0,oven,NN,U-Ingredient
340.0,for,IN,O
340.0,approximly,NNP,O
340.0,12,CD,O
340.0,-,SYM,O
340.0,15,CD,O
340.0,minutes,NNS,O
340.0,",",",",O
340.0,or,CC,O
340.0,until,IN,O
340.0,you,PRP,O
340.0,see,VBP,O
340.0,the,DT,O
340.0,tops,NNS,O
340.0,start,VB,O
340.0,to,TO,O
340.0,turn,VB,O
340.0,golden,JJ,O
340.0,brown,NN,O
340.0,.,.,O
341.0,To,TO,O
341.0,prepare,VB,O
341.0,base,NN,O
341.0,",",",",O
341.0,cut,VB,U-Action
341.0,shortening,NN,U-Ingredient
341.0,into,IN,O
341.0,dry,JJ,O
341.0,ingredients,NNS,O
341.0,",",",",O
341.0,mix,VB,U-Action
341.0,well,RB,O
341.0,.,.,O
342.0,Pat,NN,O
342.0,firmly,RB,O
342.0,and,CC,O
342.0,evenly,RB,O
342.0,into,IN,O
342.0,an,DT,O
342.0,8,CD,O
342.0,inch,NN,O
342.0,square,NN,B-Utensil
342.0,pan,NN,L-Utensil
342.0,and,CC,O
342.0,bake,VB,U-Action
342.0,at,IN,O
342.0,350,CD,O
342.0,deg,NN,O
342.0,.,.,O
342.0,F.,NNP,O
342.0,for,IN,O
342.0,10,CD,O
342.0,-,SYM,O
342.0,12,CD,O
342.0,minutes,NNS,O
342.0,.,.,O
342.0, ,_SP,O
342.0,Cool,UH,U-Action
342.0,.,.,O
343.0,For,IN,O
343.0,cake,NN,O
343.0,:,:,O
343.0,cream,NN,U-Action
343.0,shortening,NN,U-Ingredient
343.0,",",",",O
343.0,and,CC,O
343.0,sugar,NN,U-Ingredient
343.0,;,:,O
343.0,add,VB,U-Action
343.0,eggs,NNS,U-Ingredient
343.0,and,CC,O
343.0,vanilla,NN,U-Ingredient
343.0,",",",",O
343.0,beating,VBG,U-Action
343.0,well,RB,O
343.0,until,IN,O
343.0,fluffy,JJ,O
343.0,.,.,O
344.0,Sift,VB,U-Action
344.0,flour,NN,U-Ingredient
344.0,",",",",O
344.0,baking,NN,B-Ingredient
344.0,powder,NN,L-Ingredient
344.0,and,CC,O
344.0,salt,NN,U-Ingredient
344.0,together,RB,O
344.0,;,:,O
344.0,add,VB,U-Action
344.0,to,IN,O
344.0,creamed,JJ,O
344.0,mixture,NN,O
344.0,alternately,RB,O
344.0,with,IN,O
344.0,milk,NN,U-Ingredient
344.0,.,.,O
345.0,Pour,FW,U-Action
345.0,batter,VBP,O
345.0,into,IN,O
345.0,a,DT,O
345.0,greased,JJ,O
345.0,and,CC,O
345.0,floured,VBN,O
345.0,8,CD,O
345.0,inch,NN,O
345.0,square,JJ,B-Utensil
345.0,pan,NN,L-Utensil
345.0,.,.,O
346.0,Bake,VB,U-Action
346.0,at,IN,O
346.0,350,CD,O
346.0,deg,NN,O
346.0,.,.,O
346.0,F,NNP,O
346.0,for,IN,O
346.0,25,CD,O
346.0,-,SYM,O
346.0,40,CD,O
346.0,minutes,NNS,O
346.0,.,.,O
347.0,Frosting,NN,O
347.0,:,:,O
347.0,in,IN,O
347.0,small,JJ,B-Utensil
347.0,saucepan,NN,L-Utensil
347.0,",",",",O
347.0,stir,VB,U-Action
347.0,tog,NNP,U-Ingredient
347.0,.,.,O
347.0,milk,NN,U-Ingredient
347.0,and,CC,O
347.0,flour,NN,U-Ingredient
347.0,.,.,O
348.0,Cook,NNP,U-Action
348.0,",",",",O
348.0,stirring,VBG,U-Action
348.0,constantly,RB,O
348.0,",",",",O
348.0,until,IN,O
348.0,mixute,NNP,O
348.0,is,VBZ,O
348.0,thickened,JJ,O
348.0,and,CC,O
348.0,smooth,JJ,O
348.0,.,.,O
348.0, ,_SP,O
348.0,Cool,UH,U-Action
348.0,.,.,O
349.0,On,IN,O
349.0,highest,JJS,O
349.0,speed,NN,O
349.0,of,IN,O
349.0,mixer,NN,U-Utensil
349.0,",",",",O
349.0,beat,VBD,U-Action
349.0,cooled,JJ,O
349.0,flour,NN,U-Ingredient
349.0,mixture,NN,O
349.0,with,IN,O
349.0,butter,NN,U-Ingredient
349.0,",",",",O
349.0,shortening,NN,U-Ingredient
349.0,and,CC,O
349.0,vanilla,NN,U-Ingredient
349.0,until,IN,O
349.0,smooth,JJ,O
349.0,and,CC,O
349.0,fluffy,JJ,O
349.0,.,.,O
350.0,Blend,VB,U-Action
350.0,in,IN,O
350.0,icing,NN,B-Ingredient
350.0,sugar,NN,L-Utensil
350.0,and,CC,O
350.0,salt,NN,U-Ingredient
350.0,;,:,O
350.0,continue,VBP,O
350.0,beating,VBG,U-Action
350.0,until,IN,O
350.0,frosting,NN,O
350.0,is,VBZ,O
350.0,very,RB,O
350.0,fluffy,JJ,O
350.0,.,.,O
350.0, ,_SP,O
350.0,This,DT,O
350.0,will,MD,O
350.0,take,VB,O
350.0,at,RB,O
350.0,least,RBS,O
350.0,15,CD,O
350.0,minutes,NNS,O
350.0,.,.,O
351.0,To,TO,O
351.0,assemble,VB,O
351.0,cake,NN,O
351.0,:,:,O
351.0,place,NN,U-Action
351.0,shortbread,NN,B-Ingredient
351.0,base,NN,L-Ingredient
351.0,on,IN,O
351.0,serving,VBG,B-Utensil
351.0,plate,NN,L-Utensil
351.0,;,:,O
351.0,spread,VBN,U-Action
351.0,with,IN,O
351.0,small,JJ,O
351.0,amount,NN,O
351.0,of,IN,O
351.0,frosting,NN,O
351.0,.,.,O
352.0,Place,NN,U-Action
352.0,cake,NN,O
352.0,on,IN,O
352.0,base,NN,O
352.0,.,.,O
352.0,(,-LRB-,O
352.0,you,PRP,O
352.0,can,MD,O
352.0,split,VB,O
352.0,the,DT,O
352.0,cake,NN,O
352.0,for,IN,O
352.0,layers,NNS,O
352.0,),-RRB-,O
352.0,.,.,O
353.0,Cover,VB,U-Action
353.0,top,NN,O
353.0,and,CC,O
353.0,sides,NNS,O
353.0,of,IN,O
353.0,cake,NN,O
353.0,with,IN,O
353.0,remaining,VBG,O
353.0,frosting,NN,O
353.0,.,.,O
353.0, ,_SP,O
353.0,If,IN,O
353.0,desired,VBN,O
353.0,",",",",O
353.0,garnish,VB,U-Action
353.0,sides,NNS,O
353.0,of,IN,O
353.0,cake,NN,O
353.0,with,IN,O
353.0,shaved,VBN,O
353.0,semi,JJ,O
353.0,-,JJ,O
353.0,sweet,JJ,O
353.0,chocolate,NN,O
353.0,.,.,O
354.0,Preheat,VB,U-Action
354.0,oven,NN,U-Utensil
354.0,to,IN,O
354.0,350,CD,O
354.0,degrees,NNS,O
354.0,.,.,O
355.0,Mix,VB,U-Action
355.0,together,RB,O
355.0,the,DT,O
355.0,cake,NN,O
355.0,mix,NN,O
355.0,",",",",O
355.0,pudding,NN,U-Ingredient
355.0,",",",",O
355.0,nutmeg,NN,U-Ingredient
355.0,and,CC,O
355.0,cinnamon,NN,U-Ingredient
355.0,.,.,O
356.0,Add,VB,U-Action
356.0,eggs,NNS,U-Ingredient
356.0,",",",",O
356.0,oil,NN,U-Ingredient
356.0,and,CC,O
356.0,water,NN,U-Ingredient
356.0,to,IN,O
356.0,this,DT,O
356.0,mixture,NN,O
356.0,.,.,O
357.0,Mix,VB,U-Action
357.0,on,IN,O
357.0,medium,JJ,O
357.0,speed,NN,O
357.0,for,IN,O
357.0,1,CD,O
357.0,minute,NN,O
357.0,.,.,O
358.0,Add,VB,U-Action
358.0,the,DT,O
358.0,pineapple,NN,U-Ingredient
358.0,",",",",O
358.0,carrots,NNS,U-Ingredient
358.0,",",",",O
358.0,pecans,NNS,U-Ingredient
358.0,and,CC,O
358.0,coconut,NN,U-Ingredient
358.0,.,.,O
359.0,Blend,VB,U-Action
359.0,well,RB,O
359.0,.,.,O
360.0,Pour,VB,U-Action
360.0,into,IN,O
360.0,a,DT,O
360.0,greased,JJ,O
360.0,9,CD,O
360.0,inch,NN,O
360.0,round,JJ,B-Utensil
360.0,cake,NN,I-Utensil
360.0,pan,NN,L-Utensil
360.0,.,.,O
361.0,Bake,VB,U-Action
361.0,25,CD,O
361.0,to,TO,O
361.0,30,CD,O
361.0,minutes,NNS,O
361.0,",",",",O
361.0,until,IN,O
361.0,tooth,NN,B-Utensil
361.0,pick,NN,L-Utensil
361.0,inserted,VBN,O
361.0,in,IN,O
361.0,the,DT,O
361.0,center,NN,O
361.0,comes,VBZ,O
361.0,out,RP,O
361.0,clean,JJ,O
361.0,.,.,O
362.0,Melt,VB,U-Action
362.0,butter,NN,U-Ingredient
362.0,in,IN,O
362.0,a,DT,O
362.0,sauté,NN,B-Utensil
362.0,pan,NN,L-Utensil
362.0,.,.,O
363.0,Add,VB,U-Action
363.0,the,DT,O
363.0,corn,NN,U-Ingredient
363.0,",",",",O
363.0,onion,NN,U-Ingredient
363.0,and,CC,O
363.0,red,JJ,B-Ingredient
363.0,pepper,NN,L-Ingredient
363.0,and,CC,O
363.0,sauté,VB,U-Action
363.0,on,IN,O
363.0,medium,JJ,O
363.0,heat,NN,O
363.0,until,IN,O
363.0,some,DT,O
363.0,of,IN,O
363.0,the,DT,O
363.0,corn,NN,B-Ingredient
363.0,kernels,NNS,L-Ingredient
363.0,start,VBP,O
363.0,to,TO,O
363.0,turn,VB,O
363.0,golden,JJ,O
363.0,brown,NN,O
363.0,.,.,O
364.0,Whisk,VB,U-Action
364.0,egg,NN,U-Ingredient
364.0,",",",",O
364.0,corn,NN,U-Ingredient
364.0,liquid,NN,O
364.0,",",",",O
364.0,and,CC,O
364.0,cream,NN,U-Action
364.0,together,RB,O
364.0,.,.,O
365.0,Stir,VB,U-Action
365.0,into,IN,O
365.0,corn,NN,U-Ingredient
365.0,muffin,NN,O
365.0,mix,NN,O
365.0,with,IN,O
365.0,a,DT,O
365.0,fork,NN,U-Utensil
365.0,.,.,O
366.0,Stir,VB,U-Action
366.0,in,IN,O
366.0,diced,JJ,O
366.0,jalapenos,NNS,U-Ingredient
366.0,and,CC,O
366.0,cheddar,NN,B-Ingredient
366.0,cheese,NN,L-Ingredient
366.0,.,.,O
367.0,Quickly,RB,O
367.0,stir,VB,U-Action
367.0,in,IN,O
367.0,hot,JJ,O
367.0,sautéed,JJ,O
367.0,corn,NN,U-Ingredient
367.0,and,CC,O
367.0,onion,NN,U-Ingredient
367.0,mixture,NN,O
367.0,",",",",O
367.0,just,RB,O
367.0,mixing,VBG,U-Action
367.0,in,RP,O
367.0,slightly,RB,O
367.0,.,.,O
368.0,Pour,VB,U-Action
368.0,into,IN,O
368.0,8,CD,O
368.0,”,'',O
368.0,x,SYM,O
368.0,8,CD,O
368.0,”,'',O
368.0,buttered,VBN,O
368.0,baking,NN,B-Utensil
368.0,dish,NN,L-Utensil
368.0,.,.,O
369.0,Bake,VB,U-Action
369.0,at,IN,O
369.0,350º,CD,O
369.0,for,IN,O
369.0,15,CD,O
369.0,minutes,NNS,O
369.0,.,.,O
370.0,Remove,VB,U-Action
370.0,cornbread,NN,U-Ingredient
370.0,",",",",O
370.0,turn,VB,O
370.0,off,RP,O
370.0,oven,NN,U-Utensil
370.0,",",",",O
370.0,drizzle,NN,U-Action
370.0,cornbread,NN,U-Ingredient
370.0,with,IN,O
370.0,honey,NN,U-Ingredient
370.0,and,CC,O
370.0,put,VBD,O
370.0,back,RB,O
370.0,in,IN,O
370.0,hot,JJ,O
370.0,oven,NN,U-Utensil
370.0,for,IN,O
370.0,5,CD,O
370.0,minutes,NNS,O
370.0,(,-LRB-,O
370.0,If,IN,O
370.0,you,PRP,O
370.0,prefer,VBP,O
370.0,not,RB,O
370.0,to,TO,O
370.0,use,VB,O
370.0,honey,NN,U-Ingredient
370.0,just,RB,O
370.0,bake,VB,U-Action
370.0,for,IN,O
370.0,a,DT,O
370.0,total,NN,O
370.0,of,IN,O
370.0,20,CD,O
370.0,minutes,NNS,O
370.0,),-RRB-,O
370.0,.,.,O
371.0,Remove,VB,U-Action
371.0,from,IN,O
371.0,oven,NN,U-Utensil
371.0,and,CC,O
371.0,let,VB,O
371.0,stand,VB,O
371.0,for,IN,O
371.0,10,CD,O
371.0,minutes,NNS,O
371.0,before,IN,O
371.0,serving,VBG,O
371.0,.,.,O
372.0,Mix,VB,U-Action
372.0,starter,NN,O
372.0,ingredients,NNS,O
372.0,in,IN,O
372.0,a,DT,O
372.0,bowl,NN,U-Utensil
372.0,and,CC,O
372.0,let,VB,O
372.0,stand,VB,O
372.0,at,IN,O
372.0,room,NN,O
372.0,temperature,NN,O
372.0,undisturbed,JJ,O
372.0,for,IN,O
372.0,24,CD,O
372.0,to,TO,O
372.0,36,CD,O
372.0,hours,NNS,O
372.0,.,.,O
373.0,(,-LRB-,O
373.0,If,IN,O
373.0,you,PRP,O
373.0,already,RB,O
373.0,have,VBP,O
373.0,your,PRP$,O
373.0,one,CD,O
373.0,cup,NN,O
373.0,of,IN,O
373.0,starter,NN,O
373.0,from,IN,O
373.0,a,DT,O
373.0,friend,NN,O
373.0,",",",",O
373.0,disregard,VBP,O
373.0,the,DT,O
373.0,above,JJ,O
373.0,.,.,O
373.0,),-RRB-,O
373.0,Place,NNP,U-Action
373.0,starter,NN,O
373.0,in,IN,O
373.0,a,DT,O
373.0,medium,JJ,B-Utensil
373.0,bowl,NN,L-Utensil
373.0,and,CC,O
373.0,combine,VB,U-Action
373.0,it,PRP,O
373.0,with,IN,O
373.0,"the""First",NNP,O
373.0,Day,NNP,O
373.0,"""",``,O
373.0,ingredients,NNS,O
373.0,.,.,O
374.0,Cover,VB,U-Action
374.0,and,CC,O
374.0,refrigerate,VB,U-Action
374.0,.,.,O
375.0,Stir,VB,U-Action
375.0,once,RB,O
375.0,a,DT,O
375.0,day,NN,O
375.0,for,IN,O
375.0,5,CD,O
375.0,days,NNS,O
375.0,.,.,O
376.0,On,IN,O
376.0,the,DT,O
376.0,5th,JJ,O
376.0,day,NN,O
376.0,",",",",O
376.0,place,NN,U-Action
376.0,in,IN,O
376.0,a,DT,O
376.0,larger,JJR,B-Utensil
376.0,bowl,NN,L-Utensil
376.0,and,CC,O
376.0,add,VB,U-Action
376.0,"the""Fifth",NNP,O
376.0,Day,NNP,O
376.0,"""",'',O
376.0,ingredients,NNS,O
376.0,.,.,O
377.0,Cover,VB,U-Action
377.0,and,CC,O
377.0,refrigerate,VB,U-Action
377.0,.,.,O
378.0,Stir,VB,U-Action
378.0,once,RB,O
378.0,a,DT,O
378.0,day,NN,O
378.0,for,IN,O
378.0,5,CD,O
378.0,more,JJR,O
378.0,days,NNS,O
378.0,.,.,O
379.0,Remove,VB,U-Action
379.0,3,CD,O
379.0,separate,JJ,O
379.0,cups,NNS,O
379.0,of,IN,O
379.0,starter,NN,O
379.0,and,CC,O
379.0,give,VB,O
379.0,each,DT,O
379.0,cup,NN,O
379.0,to,IN,O
379.0,3,CD,O
379.0,friends,NNS,O
379.0,with,IN,O
379.0,the,DT,O
379.0,recipe,NN,O
379.0,and,CC,O
379.0,instructions,NNS,O
379.0,.,.,O
380.0,(,-LRB-,O
380.0,They,PRP,O
380.0,will,MD,O
380.0,not,RB,O
380.0,need,VB,O
380.0,to,TO,O
380.0,mix,VB,O
380.0,their,PRP$,O
380.0,starter,NN,O
380.0,or,CC,O
380.0,let,VB,O
380.0,it,PRP,O
380.0,sit,VB,O
380.0,for,IN,O
380.0,24,CD,O
380.0,to,TO,O
380.0,36,CD,O
380.0,hours,NNS,O
380.0,because,IN,O
380.0,you,PRP,O
380.0,are,VBP,O
380.0,giving,VBG,O
380.0,them,PRP,O
380.0,their,PRP$,O
380.0,starter,NN,O
380.0,.,.,O
380.0,),-RRB-,O
380.0,Preheat,VB,U-Action
380.0,oven,NN,U-Utensil
380.0,to,IN,O
380.0,350,CD,O
380.0,degrees,NNS,O
380.0,.,.,O
381.0,Combine,VB,U-Action
381.0,all,DT,O
381.0,of,IN,O
381.0,"the""Tenth",NNP,O
381.0,Day,NNP,O
381.0,"""",'',O
381.0,ingredients,NNS,O
381.0,with,IN,O
381.0,the,DT,O
381.0,remaining,VBG,O
381.0,mixture,NN,O
381.0,.,.,O
382.0,Pour,VB,U-Action
382.0,into,IN,O
382.0,a,DT,O
382.0,greased,JJ,O
382.0,and,CC,O
382.0,floured,VBN,O
382.0,9,CD,O
382.0,x,SYM,O
382.0,13,CD,O
382.0,"""",``,O
382.0,pan,NN,U-Utensil
382.0,.,.,O
383.0,Combine,VB,U-Action
383.0,topping,VBG,O
383.0,ingredients,NNS,O
383.0,and,CC,O
383.0,sprinkle,VB,U-Action
383.0,on,RP,O
383.0,top,NN,O
383.0,.,.,O
384.0,Bake,VB,U-Action
384.0,for,IN,O
384.0,40-,CD,O
384.0,50,CD,O
384.0,minutes,NNS,O
384.0,.,.,O
385.0,Brown,VB,U-Action
385.0,the,DT,O
385.0,sausage,NN,U-Ingredient
385.0,and,CC,O
385.0,ground,NN,B-Ingredient
385.0,meat,NN,L-Ingredient
385.0,and,CC,O
385.0,drain,VB,U-Action
385.0,all,PDT,O
385.0,the,DT,O
385.0,fat,NN,O
385.0,.,.,O
386.0,Add,VB,U-Action
386.0,all,PDT,O
386.0,the,DT,O
386.0,other,JJ,O
386.0,ingredients,NNS,O
386.0,for,IN,O
386.0,the,DT,O
386.0,meat,NN,O
386.0,filling,NN,O
386.0,and,CC,O
386.0,simmer,VB,U-Action
386.0,on,IN,O
386.0,the,DT,O
386.0,stove,NN,O
386.0,",",",",O
386.0,uncovered,VBN,O
386.0,",",",",O
386.0,for,IN,O
386.0,about,RB,O
386.0,2-Jan,CD,O
386.0,hour,NN,O
386.0,.,.,O
387.0,I,PRP,O
387.0,usually,RB,O
387.0,add,VBP,O
387.0,a,DT,O
387.0,bay,NN,B-Ingredient
387.0,leaf,NN,L-Ingredient
387.0,or,CC,O
387.0,two,CD,O
387.0,.,.,O
388.0,Mix,VB,U-Action
388.0,up,RP,O
388.0,the,DT,O
388.0,cheese,NN,U-Ingredient
388.0,filling,NN,O
388.0,and,CC,O
388.0,set,VBN,O
388.0,aside,RB,O
388.0,in,IN,O
388.0,fridge,NN,U-Utensil
388.0,until,IN,O
388.0,ready,JJ,O
388.0,to,TO,O
388.0,use,VB,O
388.0,.,.,O
389.0,Put,VB,O
389.0,the,DT,O
389.0,noodles,NNS,U-Ingredient
389.0,in,IN,O
389.0,salted,VBN,O
389.0,water,NN,U-Ingredient
389.0,and,CC,O
389.0,cook,VB,U-Action
389.0,until,IN,O
389.0,soft,JJ,O
389.0,when,WRB,O
389.0,poked,VBN,O
389.0,with,IN,O
389.0,a,DT,O
389.0,fork,NN,U-Utensil
389.0,.,.,O
390.0,When,WRB,O
390.0,the,DT,O
390.0,noodles,NNS,U-Ingredient
390.0,are,VBP,O
390.0,done,VBN,O
390.0,",",",",O
390.0,drain,VB,U-Action
390.0,the,DT,O
390.0,noodles,NNS,U-Ingredient
390.0,and,CC,O
390.0,rinse,VB,U-Action
390.0,off,RP,O
390.0,with,IN,O
390.0,cold,JJ,O
390.0,water,NN,O
390.0,so,IN,O
390.0,they,PRP,O
390.0,can,MD,O
390.0,be,VB,O
390.0,handled,VBN,O
390.0,easily,RB,O
390.0,.,.,O
391.0,Spray,VB,U-Action
391.0,the,DT,O
391.0,baking,NN,B-Utensil
391.0,pan,NN,L-Utensil
391.0,with,IN,O
391.0,a,DT,O
391.0,non,JJ,B-Utensil
391.0,-,JJ,I-Utensil
391.0,stick,JJ,I-Utensil
391.0,spray,NN,L-Utensil
391.0,and,CC,O
391.0,put,VB,O
391.0,a,DT,O
391.0,layer,NN,O
391.0,of,IN,O
391.0,noodles,NNS,U-Ingredient
391.0,down,RB,O
391.0,on,IN,O
391.0,the,DT,O
391.0,bottom,NN,O
391.0,of,IN,O
391.0,the,DT,O
391.0,pan,NNP,U-Utensil
391.0,.,NNP,O
391.0, ,_SP,O
391.0,It,PRP,O
391.0,is,VBZ,O
391.0,OK,JJ,O
391.0,to,TO,O
391.0,cut,VB,O
391.0,some,DT,O
391.0,of,IN,O
391.0,the,DT,O
391.0,noodles,NNS,U-Ingredient
391.0,to,TO,O
391.0,fit,VB,O
391.0,into,IN,O
391.0,the,DT,O
391.0,pan,NN,U-Utensil
391.0,if,IN,O
391.0,they,PRP,O
391.0,do,VBP,O
391.0,not,RB,O
391.0,fit,VB,O
391.0,whole,JJ,O
391.0,.,.,O
392.0,Spread,VB,U-Action
392.0,half,PDT,O
392.0,the,DT,O
392.0,cheese,NN,U-Ingredient
392.0,filling,VBG,O
392.0,over,RP,O
392.0,the,DT,O
392.0,noodels,NNS,U-Ingredient
392.0,",",",",O
392.0,then,RB,O
392.0,half,NN,O
392.0,of,IN,O
392.0,the,DT,O
392.0,mozarella,NNP,B-Ingredient
